YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,FRONDS,HLD_DIAM,OBS_CODE,NOTES
2008,7,2008-07-25,CARP,5,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,7,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,7,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,8,-99999,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,6,25,68,-99999
2008,7,2008-07-25,CARP,5,40,I,14,20,68,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,7,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,13,-99999,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,6,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,21,40,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,5,40,I,16,20,68,-99999
2008,7,2008-07-25,CARP,5,40,I,14,20,68,4 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,16,-99999,68,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,5,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,5,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,7,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,7,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,7,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,9,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,I,16,-99999,31,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,12,-99999,31,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,8,-99999,31,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,19,-99999,31,5 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,10,-99999,31,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,I,13,-99999,31,4 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,6,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,1,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,12,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,12,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,3,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,13,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,4,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,5,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,5,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,5,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,5,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,5,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,7,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,7,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,7,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,7,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,8,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,23,25,31,-99999
2008,7,2008-07-25,CARP,5,40,O,12,21,31,-99999
2008,7,2008-07-25,CARP,5,40,O,14,21,31,-99999
2008,7,2008-07-25,CARP,5,40,O,65,150,31,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,20,-99999,31,4 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,18,22,31,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,9,-99999,31,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,15,21,31,-99999
2008,7,2008-07-25,CARP,5,40,O,18,-99999,31,4 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,9,-99999,31,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,15,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,8,24,31,-99999
2008,7,2008-07-25,CARP,5,40,O,33,-99999,31,6 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,5,42,31,-99999
2008,7,2008-07-25,CARP,5,40,O,17,30,31,-99999
2008,7,2008-07-25,CARP,5,40,O,9,-99999,31,-99999
2008,7,2008-07-25,CARP,5,40,O,5,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,15,-99999,1,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,5,40,O,11,-99999,1,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,16,-99999,1,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,4,-99999,1,-99999
2008,7,2008-07-25,CARP,5,40,O,8,23,1,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,5,40,O,12,-99999,1,4 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,12,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,5,40,O,4,-99999,1,-99999
2008,7,2008-07-25,CARP,5,40,O,2,-99999,1,-99999
2008,7,2008-07-24,CARP,5,40,O,2,-99999,1,-99999
2008,7,2008-07-24,CARP,6,20,I,0,-99999,68,-99999
2008,7,2008-07-24,CARP,6,20,O,0,-99999,68,-99999
2008,7,2008-07-24,CARP,6,40,I,0,-99999,68,-99999
2008,7,2008-07-24,CARP,6,40,O,0,-99999,68,-99999
2008,7,2008-07-24,CARP,7,20,I,0,-99999,70,-99999
2008,7,2008-07-24,CARP,7,20,O,0,-99999,70,-99999
2008,7,2008-07-24,CARP,7,40,I,0,-99999,70,-99999
2008,7,2008-07-24,CARP,7,40,O,0,-99999,70,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,50,40,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,I,7,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,7,-99999,68,-99999
2008,7,2008-07-25,CARP,8,20,I,10,25,68,-99999
2008,7,2008-07-25,CARP,8,20,I,20,28,68,-99999
2008,7,2008-07-25,CARP,8,20,I,30,44,68,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,I,9,28,68,-99999
2008,7,2008-07-25,CARP,8,20,I,7,30,68,-99999
2008,7,2008-07-25,CARP,8,20,I,1,25,68,-99999
2008,7,2008-07-25,CARP,8,20,I,21,34,68,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,I,6,30,68,-99999
2008,7,2008-07-25,CARP,8,20,I,6,24,68,-99999
2008,7,2008-07-25,CARP,8,20,I,31,28,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,I,9,24,68,-99999
2008,7,2008-07-25,CARP,8,20,I,9,-99999,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,I,17,40,68,-99999
2008,7,2008-07-25,CARP,8,20,I,13,25,68,-99999
2008,7,2008-07-25,CARP,8,20,I,7,-99999,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,7,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,5,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,4,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,8,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,8,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,9,-99999,1,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,8,-99999,1,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,6,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,5,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,7,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,7,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,15,30,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,8,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,10,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,11,-99999,1,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,4,-99999,1,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,20,O,7,26,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,4,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,4,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,4,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,4,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,20,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,3,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,3,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,6,-99999,31,-99999
2008,7,2008-07-25,CARP,8,40,I,7,-99999,31,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,I,9,-99999,31,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,I,5,-99999,31,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,I,18,33,68,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,1,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,2,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,3,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,4,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,5,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,8,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,13,34,68,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,I,11,-99999,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,I,6,-99999,68,-99999
2008,7,2008-07-25,CARP,8,40,I,3,-99999,68,2 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,1,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,7,-99999,1,3 plants sharing common holdfast
2008,7,2008-07-25,CARP,8,40,O,5,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,3,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,2,-99999,1,-99999
2008,7,2008-07-25,CARP,8,40,O,8,-99999,1,2 plants sharing common holdfast
